CustomerID,Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly,Tenure_Age_Ratio,Spend_per_Usage,Support_Calls_per_Tenure
13896,21,50,25.0,10,13.0,568.0,12,0.0,1,1,0,1,0,2.272727272727273,21.846153846153847,0.19607843137254902
13897,24,53,12.0,4,5.0,217.0,15,0.0,0,0,0,0,1,2.12,16.692307692307693,0.07407407407407407
13898,31,24,17.0,4,27.0,757.0,20,0.0,1,0,1,0,1,0.75,42.05555555555556,0.16
13899,23,30,1.0,6,0.0,843.0,2,0.0,1,1,0,0,1,1.25,421.5,0.1935483870967742
13900,59,25,26.0,3,18.0,925.0,7,0.0,0,0,1,0,1,0.4166666666666667,34.25925925925926,0.11538461538461539
13901,37,17,13.0,7,16.0,624.0,27,0.0,1,0,1,0,0,0.4473684210526316,44.57142857142857,0.3888888888888889
13902,54,20,5.0,7,18.0,854.0,9,1.0,0,0,1,0,0,0.36363636363636365,142.33333333333334,0.3333333333333333
13903,26,47,1.0,3,17.0,733.0,30,0.0,0,0,0,0,1,1.7407407407407407,366.5,0.0625
13904,20,23,30.0,1,15.0,374.0,5,0.0,1,1,0,0,0,1.0952380952380953,12.064516129032258,0.041666666666666664
13905,41,57,3.0,7,6.0,628.0,21,0.0,1,1,0,1,0,1.3571428571428572,157.0,0.1206896551724138
13906,18,44,15.0,5,15.0,618.0,7,0.0,0,0,1,0,0,2.3157894736842106,38.625,0.1111111111111111
13907,21,6,27.0,1,15.0,589.0,12,0.0,0,0,0,1,0,0.2727272727272727,21.035714285714285,0.14285714285714285
13908,47,6,9.0,6,9.0,761.0,1,0.0,1,0,0,0,0,0.125,76.1,0.8571428571428571
13909,50,39,29.0,5,0.0,574.0,30,0.0,1,0,1,0,0,0.7647058823529411,19.133333333333333,0.125
13910,40,33,19.0,5,20.0,232.0,26,1.0,1,0,1,0,1,0.8048780487804879,11.6,0.14705882352941177
13911,37,40,15.0,5,0.0,569.0,3,0.0,0,1,0,0,0,1.0526315789473684,35.5625,0.12195121951219512
13912,59,42,23.0,9,10.0,856.0,20,0.0,1,0,1,0,0,0.7,35.666666666666664,0.20930232558139536
13913,24,26,7.0,1,13.0,408.0,15,0.0,0,1,0,1,0,1.04,51.0,0.037037037037037035
13914,61,48,8.0,3,15.0,151.0,18,0.0,1,1,0,0,0,0.7741935483870968,16.77777777777778,0.061224489795918366
13915,30,1,14.0,5,30.0,389.0,19,1.0,0,0,0,0,1,0.03225806451612903,25.933333333333334,2.5
13916,18,44,6.0,1,25.0,199.0,22,1.0,0,0,0,0,1,2.3157894736842106,28.428571428571427,0.022222222222222223
13917,54,3,6.0,3,15.0,810.0,6,0.0,1,0,1,1,0,0.05454545454545454,115.71428571428571,0.75
13918,34,4,22.0,7,12.0,973.0,28,0.0,0,0,1,0,1,0.11428571428571428,42.30434782608695,1.4
13919,52,35,1.0,8,5.0,258.0,18,1.0,1,1,0,0,0,0.660377358490566,129.0,0.2222222222222222
13920,22,39,18.0,0,8.0,679.0,13,0.0,1,0,0,0,0,1.6956521739130435,35.73684210526316,0.0
13921,37,14,5.0,4,8.0,856.0,11,0.0,0,0,1,1,0,0.3684210526315789,142.66666666666666,0.26666666666666666
13922,45,19,2.0,10,15.0,598.0,6,0.0,1,0,0,0,1,0.41304347826086957,199.33333333333334,0.5
13923,60,9,30.0,9,0.0,801.0,7,0.0,1,1,0,0,0,0.14754098360655737,25.838709677419356,0.9
13924,36,32,21.0,7,4.0,553.0,12,0.0,0,0,0,1,0,0.8648648648648649,25.136363636363637,0.21212121212121213
13925,29,6,5.0,3,26.0,191.0,24,0.0,1,1,0,0,1,0.2,31.833333333333332,0.42857142857142855
13926,64,10,19.0,1,4.0,468.0,18,0.0,0,0,0,0,0,0.15384615384615385,23.4,0.09090909090909091
13927,43,55,13.0,1,5.0,664.0,26,0.0,1,1,0,0,0,1.25,47.42857142857143,0.017857142857142856
13928,63,47,14.0,8,23.0,659.0,26,1.0,0,0,1,0,1,0.734375,43.93333333333333,0.16666666666666666
13929,55,44,29.0,5,3.0,540.0,23,0.0,0,1,0,0,0,0.7857142857142857,18.0,0.1111111111111111
13930,33,45,30.0,10,15.0,639.0,14,0.0,1,0,0,0,0,1.3235294117647058,20.612903225806452,0.21739130434782608
13931,28,8,28.0,10,17.0,592.0,28,0.0,1,0,1,0,0,0.27586206896551724,20.413793103448278,1.1111111111111112
13932,56,35,21.0,6,3.0,659.0,2,0.0,0,0,1,1,0,0.6140350877192983,29.954545454545453,0.16666666666666666
13933,42,42,13.0,10,17.0,970.0,28,1.0,1,0,0,1,0,0.9767441860465116,69.28571428571429,0.23255813953488372
13934,39,31,7.0,4,24.0,977.0,20,0.0,1,0,1,1,0,0.775,122.125,0.125
13935,32,59,10.0,3,25.0,439.0,17,0.0,1,1,0,0,0,1.7878787878787878,39.90909090909091,0.05
13936,59,32,22.0,10,9.0,922.0,25,0.0,1,1,0,0,0,0.5333333333333333,40.08695652173913,0.30303030303030304
13937,33,26,25.0,10,17.0,452.0,26,1.0,0,0,1,1,0,0.7647058823529411,17.384615384615383,0.37037037037037035
13938,28,18,11.0,4,15.0,127.0,12,0.0,0,1,0,0,1,0.6206896551724138,10.583333333333334,0.21052631578947367
13939,22,32,22.0,6,17.0,334.0,21,1.0,1,0,0,1,0,1.391304347826087,14.521739130434783,0.18181818181818182
13940,48,20,25.0,10,30.0,274.0,11,1.0,0,0,1,1,0,0.40816326530612246,10.538461538461538,0.47619047619047616
13941,26,2,23.0,2,26.0,818.0,6,0.0,0,0,1,0,0,0.07407407407407407,34.083333333333336,0.6666666666666666
13942,36,33,28.0,4,12.0,972.0,28,0.0,0,0,1,0,0,0.8918918918918919,33.51724137931034,0.11764705882352941
13943,57,43,1.0,0,14.0,562.0,5,0.0,0,0,1,0,0,0.7413793103448276,281.0,0.0
13944,41,15,1.0,2,21.0,521.0,20,1.0,0,0,1,1,0,0.35714285714285715,260.5,0.125
13945,27,53,21.0,1,26.0,810.0,25,0.0,1,0,0,0,1,1.8928571428571428,36.81818181818182,0.018518518518518517
13946,28,27,3.0,7,24.0,213.0,24,1.0,1,0,1,1,0,0.9310344827586207,53.25,0.25
13947,39,55,30.0,5,0.0,305.0,4,0.0,1,0,1,0,1,1.375,9.838709677419354,0.08928571428571429
13948,64,48,7.0,0,11.0,134.0,16,0.0,0,0,0,0,1,0.7384615384615385,16.75,0.0
13949,59,27,14.0,6,21.0,727.0,7,1.0,0,0,1,0,0,0.45,48.46666666666667,0.21428571428571427
13950,43,46,7.0,3,27.0,704.0,6,1.0,0,0,0,1,0,1.0454545454545454,88.0,0.06382978723404255
13951,51,38,29.0,6,8.0,232.0,14,0.0,1,0,1,0,0,0.7307692307692307,7.733333333333333,0.15384615384615385
13952,58,40,2.0,6,5.0,491.0,25,1.0,0,0,0,0,1,0.6779661016949152,163.66666666666666,0.14634146341463414
13953,46,7,15.0,10,29.0,557.0,2,0.0,0,1,0,0,0,0.14893617021276595,34.8125,1.25
13954,64,45,23.0,3,17.0,485.0,21,0.0,0,0,0,0,0,0.6923076923076923,20.208333333333332,0.06521739130434782
13955,21,30,20.0,0,11.0,923.0,23,0.0,1,0,0,0,1,1.3636363636363635,43.95238095238095,0.0
13956,44,24,22.0,4,29.0,940.0,22,0.0,1,0,1,0,1,0.5333333333333333,40.869565217391305,0.16
13957,28,20,19.0,6,0.0,101.0,26,0.0,1,1,0,0,0,0.6896551724137931,5.05,0.2857142857142857
13958,33,4,8.0,0,25.0,635.0,30,0.0,1,0,0,0,1,0.11764705882352941,70.55555555555556,0.0
13959,30,28,17.0,4,12.0,997.0,19,0.0,1,0,0,0,0,0.9032258064516129,55.388888888888886,0.13793103448275862
13960,20,8,28.0,1,21.0,676.0,24,1.0,0,0,1,1,0,0.38095238095238093,23.310344827586206,0.1111111111111111
13961,23,56,21.0,6,7.0,338.0,22,0.0,0,1,0,1,0,2.3333333333333335,15.363636363636363,0.10526315789473684
13962,45,50,19.0,10,10.0,914.0,10,0.0,1,0,0,0,1,1.0869565217391304,45.7,0.19607843137254902
13963,33,14,28.0,10,10.0,875.0,8,0.0,1,0,0,0,0,0.4117647058823529,30.17241379310345,0.6666666666666666
13964,51,9,1.0,1,18.0,378.0,29,0.0,0,0,0,1,0,0.17307692307692307,189.0,0.1
13965,65,41,3.0,3,8.0,819.0,8,0.0,0,0,1,1,0,0.6212121212121212,204.75,0.07142857142857142
13966,29,27,14.0,1,2.0,864.0,27,0.0,1,0,1,0,1,0.9,57.6,0.03571428571428571
13967,58,59,18.0,1,16.0,946.0,21,0.0,1,0,1,1,0,1.0,49.78947368421053,0.016666666666666666
13968,24,5,2.0,4,12.0,916.0,8,1.0,0,0,0,0,0,0.2,305.3333333333333,0.6666666666666666
13969,41,9,9.0,5,15.0,305.0,26,0.0,0,0,0,0,0,0.21428571428571427,30.5,0.5
13970,37,47,4.0,2,15.0,590.0,21,0.0,1,1,0,0,1,1.236842105263158,118.0,0.041666666666666664
13971,38,17,28.0,2,22.0,389.0,25,1.0,0,1,0,0,0,0.4358974358974359,13.413793103448276,0.1111111111111111
13972,29,8,2.0,4,16.0,102.0,27,0.0,0,0,0,1,0,0.26666666666666666,34.0,0.4444444444444444
13973,62,36,29.0,10,13.0,943.0,20,0.0,1,0,1,0,0,0.5714285714285714,31.433333333333334,0.2702702702702703
13974,20,53,30.0,6,22.0,752.0,16,1.0,0,1,0,1,0,2.5238095238095237,24.258064516129032,0.1111111111111111
13975,62,24,3.0,2,0.0,851.0,28,0.0,1,0,1,0,1,0.38095238095238093,212.75,0.08
13976,21,17,8.0,3,19.0,869.0,13,0.0,1,0,1,0,0,0.7727272727272727,96.55555555555556,0.16666666666666666
13977,41,48,1.0,2,19.0,888.0,21,0.0,1,1,0,0,0,1.1428571428571428,444.0,0.04081632653061224
13978,44,26,17.0,7,5.0,205.0,14,0.0,1,1,0,0,0,0.5777777777777777,11.38888888888889,0.25925925925925924
13979,44,8,18.0,9,26.0,998.0,10,0.0,0,1,0,0,0,0.17777777777777778,52.526315789473685,1.0
13980,40,33,21.0,9,11.0,805.0,10,0.0,1,0,1,0,1,0.8048780487804879,36.59090909090909,0.2647058823529412
13981,52,41,25.0,8,2.0,167.0,15,0.0,1,0,1,1,0,0.7735849056603774,6.423076923076923,0.19047619047619047
13982,59,48,17.0,5,17.0,552.0,17,1.0,1,1,0,0,1,0.8,30.666666666666668,0.10204081632653061
13983,48,14,11.0,0,6.0,455.0,7,0.0,0,0,1,1,0,0.2857142857142857,37.916666666666664,0.0
13984,61,60,19.0,0,26.0,704.0,20,0.0,0,0,1,0,1,0.967741935483871,35.2,0.0
13985,48,18,14.0,8,27.0,193.0,14,1.0,0,0,0,1,0,0.3673469387755102,12.866666666666667,0.42105263157894735
13986,31,45,15.0,8,13.0,808.0,11,0.0,1,1,0,0,0,1.40625,50.5,0.17391304347826086
13987,36,25,7.0,2,9.0,345.0,2,0.0,1,1,0,0,0,0.6756756756756757,43.125,0.07692307692307693
13988,38,52,11.0,7,3.0,907.0,29,0.0,1,0,1,0,0,1.3333333333333333,75.58333333333333,0.1320754716981132
13989,23,52,3.0,7,28.0,514.0,16,1.0,1,1,0,0,0,2.1666666666666665,128.5,0.1320754716981132
13990,56,1,19.0,2,3.0,188.0,20,0.0,0,0,0,1,0,0.017543859649122806,9.4,1.0
13991,45,58,7.0,6,19.0,361.0,10,1.0,0,0,0,0,1,1.2608695652173914,45.125,0.1016949152542373
13992,30,12,14.0,1,0.0,547.0,3,0.0,1,0,0,0,0,0.3870967741935484,36.46666666666667,0.07692307692307693
13993,37,59,19.0,7,30.0,296.0,6,1.0,0,0,1,0,0,1.5526315789473684,14.8,0.11666666666666667
13994,47,47,24.0,8,18.0,269.0,5,1.0,0,0,0,0,0,0.9791666666666666,10.76,0.16666666666666666
13995,47,30,24.0,7,20.0,884.0,29,1.0,1,1,0,0,0,0.625,35.36,0.22580645161290322
13996,50,19,22.0,3,23.0,754.0,3,0.0,1,1,0,0,1,0.37254901960784315,32.78260869565217,0.15
13997,35,3,27.0,2,29.0,566.0,3,0.0,0,0,1,0,1,0.08333333333333333,20.214285714285715,0.5
13998,39,14,3.0,5,27.0,515.0,6,0.0,0,1,0,0,1,0.35,128.75,0.3333333333333333
13999,23,34,22.0,4,4.0,652.0,17,0.0,1,1,0,0,0,1.4166666666666667,28.347826086956523,0.11428571428571428
14000,22,47,28.0,7,10.0,962.0,14,0.0,1,0,1,1,0,2.0434782608695654,33.172413793103445,0.14583333333333334
14001,57,28,21.0,2,20.0,370.0,17,0.0,1,1,0,0,1,0.4827586206896552,16.818181818181817,0.06896551724137931
14002,22,55,2.0,5,23.0,933.0,18,1.0,0,1,0,0,1,2.391304347826087,311.0,0.08928571428571429
14003,59,4,15.0,9,2.0,148.0,5,0.0,0,0,0,0,1,0.06666666666666667,9.25,1.8
14004,37,32,7.0,0,26.0,692.0,16,0.0,1,0,0,0,0,0.8421052631578947,86.5,0.0
14005,46,21,12.0,6,21.0,220.0,8,1.0,0,0,0,0,1,0.44680851063829785,16.923076923076923,0.2727272727272727
14006,35,38,20.0,10,20.0,626.0,22,1.0,1,1,0,1,0,1.0555555555555556,29.80952380952381,0.2564102564102564
14007,65,26,23.0,9,16.0,543.0,3,1.0,1,0,1,1,0,0.3939393939393939,22.625,0.3333333333333333
14008,28,10,3.0,0,3.0,880.0,7,0.0,1,1,0,0,0,0.3448275862068966,220.0,0.0
14009,37,14,28.0,2,26.0,174.0,17,0.0,1,1,0,1,0,0.3684210526315789,6.0,0.13333333333333333
14010,52,3,22.0,0,4.0,275.0,20,0.0,0,0,1,0,1,0.05660377358490566,11.956521739130435,0.0
14011,48,55,5.0,1,8.0,429.0,2,0.0,1,1,0,0,1,1.1224489795918366,71.5,0.017857142857142856
14012,27,22,6.0,2,30.0,738.0,3,0.0,1,0,0,0,0,0.7857142857142857,105.42857142857143,0.08695652173913043
14013,22,43,7.0,4,12.0,190.0,26,0.0,0,0,1,0,0,1.8695652173913044,23.75,0.09090909090909091
14014,20,53,13.0,1,4.0,363.0,11,0.0,0,1,0,1,0,2.5238095238095237,25.928571428571427,0.018518518518518517
14015,41,52,7.0,3,7.0,714.0,1,0.0,0,1,0,0,1,1.2380952380952381,89.25,0.05660377358490566
14016,26,41,8.0,6,2.0,359.0,25,0.0,1,0,1,0,0,1.5185185185185186,39.888888888888886,0.14285714285714285
14017,39,16,9.0,1,9.0,352.0,2,0.0,0,0,1,0,0,0.4,35.2,0.058823529411764705
14018,27,43,26.0,2,14.0,532.0,1,0.0,0,0,0,1,0,1.5357142857142858,19.703703703703702,0.045454545454545456
14019,57,59,4.0,0,10.0,466.0,30,0.0,0,0,0,1,0,1.0172413793103448,93.2,0.0
14020,19,54,23.0,7,18.0,798.0,29,1.0,0,0,1,0,1,2.7,33.25,0.12727272727272726
14021,59,10,16.0,0,6.0,905.0,24,0.0,0,1,0,0,1,0.16666666666666666,53.23529411764706,0.0
14022,54,2,3.0,1,17.0,176.0,1,1.0,0,0,0,1,0,0.03636363636363636,44.0,0.3333333333333333
14023,20,14,14.0,6,1.0,429.0,21,0.0,1,1,0,1,0,0.6666666666666666,28.6,0.4
14024,59,6,21.0,4,11.0,162.0,20,0.0,0,1,0,0,0,0.1,7.363636363636363,0.5714285714285714
14025,40,19,25.0,3,11.0,245.0,8,0.0,1,1,0,0,1,0.4634146341463415,9.423076923076923,0.15
14026,31,44,13.0,2,4.0,173.0,25,0.0,1,0,0,0,1,1.375,12.357142857142858,0.044444444444444446
14027,48,2,13.0,9,30.0,106.0,26,1.0,0,0,0,1,0,0.04081632653061224,7.571428571428571,3.0
14028,65,32,5.0,4,29.0,162.0,19,1.0,0,1,0,0,1,0.48484848484848486,27.0,0.12121212121212122
14029,29,43,12.0,9,12.0,983.0,30,0.0,1,1,0,0,0,1.4333333333333333,75.61538461538461,0.20454545454545456
14030,54,3,11.0,5,19.0,333.0,5,0.0,0,0,1,1,0,0.05454545454545454,27.75,1.25
14031,61,53,27.0,8,11.0,761.0,12,0.0,1,0,0,0,1,0.8548387096774194,27.178571428571427,0.14814814814814814
14032,50,14,16.0,0,19.0,668.0,24,0.0,0,0,0,0,1,0.27450980392156865,39.294117647058826,0.0
14033,52,20,7.0,3,7.0,331.0,14,0.0,1,1,0,0,1,0.37735849056603776,41.375,0.14285714285714285
14034,31,4,18.0,7,1.0,680.0,18,0.0,0,0,0,1,0,0.125,35.78947368421053,1.4
14035,60,33,1.0,2,20.0,763.0,25,0.0,0,0,1,0,1,0.5409836065573771,381.5,0.058823529411764705
14036,42,40,8.0,1,5.0,615.0,13,0.0,0,0,0,1,0,0.9302325581395349,68.33333333333333,0.024390243902439025
14037,25,38,4.0,9,22.0,326.0,14,1.0,0,0,0,0,0,1.4615384615384615,65.2,0.23076923076923078
14038,42,26,6.0,3,3.0,689.0,27,0.0,1,0,0,1,0,0.6046511627906976,98.42857142857143,0.1111111111111111
14039,31,33,26.0,10,0.0,779.0,18,0.0,1,0,1,0,0,1.03125,28.85185185185185,0.29411764705882354
14040,31,52,26.0,6,9.0,559.0,25,0.0,0,1,0,0,1,1.625,20.703703703703702,0.11320754716981132
14041,52,47,17.0,5,12.0,166.0,13,0.0,0,0,1,1,0,0.8867924528301887,9.222222222222221,0.10416666666666667
14042,32,51,17.0,3,4.0,620.0,12,0.0,1,0,0,1,0,1.5454545454545454,34.44444444444444,0.057692307692307696
14043,54,16,9.0,5,17.0,563.0,17,0.0,0,1,0,1,0,0.2909090909090909,56.3,0.29411764705882354
14044,43,38,30.0,6,5.0,644.0,26,0.0,1,1,0,1,0,0.8636363636363636,20.774193548387096,0.15384615384615385
14045,59,48,2.0,0,5.0,152.0,23,1.0,0,0,1,0,0,0.8,50.666666666666664,0.0
14046,62,8,12.0,2,20.0,553.0,28,0.0,0,1,0,1,0,0.12698412698412698,42.53846153846154,0.2222222222222222
14047,65,20,5.0,10,12.0,200.0,29,1.0,0,0,0,0,0,0.30303030303030304,33.333333333333336,0.47619047619047616
14048,19,12,27.0,7,17.0,421.0,11,0.0,1,0,0,0,0,0.6,15.035714285714286,0.5384615384615384
14049,46,35,9.0,10,7.0,945.0,20,0.0,1,0,0,1,0,0.7446808510638298,94.5,0.2777777777777778
14050,35,8,2.0,3,30.0,697.0,5,0.0,1,1,0,0,1,0.2222222222222222,232.33333333333334,0.3333333333333333
14051,53,38,26.0,6,5.0,258.0,14,0.0,1,0,1,0,1,0.7037037037037037,9.555555555555555,0.15384615384615385
14052,50,12,22.0,7,30.0,507.0,20,1.0,0,0,1,1,0,0.23529411764705882,22.043478260869566,0.5384615384615384
14053,37,15,13.0,5,12.0,331.0,3,0.0,0,1,0,0,0,0.39473684210526316,23.642857142857142,0.3125
14054,61,27,12.0,10,16.0,330.0,29,1.0,0,0,0,1,0,0.43548387096774194,25.384615384615383,0.35714285714285715
14055,30,18,15.0,8,1.0,972.0,20,0.0,1,0,0,1,0,0.5806451612903226,60.75,0.42105263157894735
14056,38,47,9.0,2,22.0,348.0,8,1.0,0,0,0,0,1,1.205128205128205,34.8,0.041666666666666664
14057,35,54,6.0,4,19.0,909.0,4,0.0,0,0,0,0,1,1.5,129.85714285714286,0.07272727272727272
14058,21,42,29.0,4,4.0,881.0,2,0.0,1,1,0,0,0,1.9090909090909092,29.366666666666667,0.09302325581395349
14059,30,41,7.0,10,12.0,781.0,29,0.0,1,0,0,0,1,1.3225806451612903,97.625,0.23809523809523808
14060,21,11,7.0,9,25.0,441.0,17,1.0,0,1,0,0,1,0.5,55.125,0.75
14061,32,9,19.0,10,12.0,930.0,16,0.0,0,1,0,1,0,0.2727272727272727,46.5,1.0
14062,21,2,18.0,2,24.0,566.0,21,0.0,1,1,0,1,0,0.09090909090909091,29.789473684210527,0.6666666666666666
14063,27,40,1.0,7,7.0,432.0,11,0.0,0,0,0,0,0,1.4285714285714286,216.0,0.17073170731707318
14064,19,35,11.0,0,24.0,517.0,10,0.0,0,0,0,0,0,1.75,43.083333333333336,0.0
14065,21,1,12.0,2,18.0,531.0,4,0.0,1,1,0,0,1,0.045454545454545456,40.84615384615385,1.0
14066,43,16,25.0,2,0.0,540.0,30,0.0,1,1,0,1,0,0.36363636363636365,20.76923076923077,0.11764705882352941
14067,24,32,25.0,2,28.0,552.0,22,0.0,1,0,0,0,1,1.28,21.23076923076923,0.06060606060606061
14068,24,12,5.0,2,18.0,849.0,3,0.0,1,0,0,0,0,0.48,141.5,0.15384615384615385
14069,57,10,2.0,0,12.0,350.0,25,0.0,1,0,1,0,1,0.1724137931034483,116.66666666666667,0.0
14070,63,4,6.0,9,3.0,941.0,23,0.0,0,0,0,0,1,0.0625,134.42857142857142,1.8
14071,62,31,1.0,7,14.0,312.0,5,1.0,1,0,1,0,1,0.49206349206349204,156.0,0.21875
14072,44,8,18.0,2,6.0,767.0,23,0.0,1,0,1,0,1,0.17777777777777778,40.36842105263158,0.2222222222222222
14073,21,55,5.0,5,29.0,227.0,22,1.0,0,1,0,1,0,2.5,37.833333333333336,0.08928571428571429
14074,22,27,27.0,5,25.0,682.0,7,1.0,0,0,0,0,0,1.173913043478261,24.357142857142858,0.17857142857142858
14075,34,4,23.0,8,24.0,874.0,24,1.0,0,1,0,1,0,0.11428571428571428,36.416666666666664,1.6
14076,49,19,20.0,9,11.0,420.0,10,0.0,1,0,0,1,0,0.38,20.0,0.45
14077,44,9,6.0,9,2.0,904.0,14,0.0,1,1,0,1,0,0.2,129.14285714285714,0.9
14078,43,10,3.0,2,14.0,236.0,5,0.0,1,0,1,0,1,0.22727272727272727,59.0,0.18181818181818182
14079,42,52,8.0,1,10.0,323.0,29,0.0,1,0,1,1,0,1.2093023255813953,35.888888888888886,0.018867924528301886
14080,41,38,21.0,1,10.0,904.0,15,0.0,1,1,0,1,0,0.9047619047619048,41.09090909090909,0.02564102564102564
14081,65,49,29.0,4,29.0,655.0,20,1.0,0,0,0,1,0,0.7424242424242424,21.833333333333332,0.08
14082,53,23,9.0,7,6.0,941.0,7,0.0,0,1,0,0,0,0.42592592592592593,94.1,0.2916666666666667
14083,57,41,1.0,10,27.0,793.0,18,1.0,0,1,0,0,0,0.7068965517241379,396.5,0.23809523809523808
14084,32,3,29.0,1,1.0,613.0,25,0.0,1,0,0,1,0,0.09090909090909091,20.433333333333334,0.25
14085,29,59,21.0,9,8.0,952.0,28,0.0,0,0,0,1,0,1.9666666666666666,43.27272727272727,0.15
14086,60,27,4.0,7,1.0,293.0,29,1.0,1,1,0,1,0,0.4426229508196721,58.6,0.25
